Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2007","2007","1000 ha","129968.4","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2008","2008","1000 ha","127046.9","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2009","2009","1000 ha","124328.4","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2010","2010","1000 ha","126267.9","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2011","2011","1000 ha","125318.4","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2012","2012","1000 ha","124741.9","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2013","2013","1000 ha","122937.4","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2014","2014","1000 ha","120950.5261","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2015","2015","1000 ha","120753.5346","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2016","2016","1000 ha","118861.0795","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2017","2017","1000 ha","117629.9862","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2018","2018","1000 ha","115930","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2019","2019","1000 ha","116599","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2020","2020","1000 ha","117679","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2021","2021","1000 ha","117978","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2022","2022","1000 ha","118848","I","Value imputed by a receiving agency",""
"RL","Land Use","032","Argentina","5110","Area","6610","Agricultural land","2023","2023","1000 ha","116136.3431","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","1990","1990","1000 ha","2","A","Official figure",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","1991","1991","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","1992","1992","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","1993","1993","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","1994","1994","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","1995","1995","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","1996","1996","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","1997","1997","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","1998","1998","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","1999","1999","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2000","2000","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2001","2001","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2002","2002","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2003","2003","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2004","2004","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2005","2005","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2006","2006","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2007","2007","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2008","2008","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2009","2009","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2010","2010","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2011","2011","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2012","2012","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2013","2013","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2014","2014","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2015","2015","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2016","2016","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2017","2017","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2018","2018","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2019","2019","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2020","2020","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2021","2021","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2022","2022","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","533","Aruba","5110","Area","6610","Agricultural land","2023","2023","1000 ha","2","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","1990","1990","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","1991","1991","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","1992","1992","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","1993","1993","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","1994","1994","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","1995","1995","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","1996","1996","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","1997","1997","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","1998","1998","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","1999","1999","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2000","2000","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2001","2001","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2002","2002","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2003","2003","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2004","2004","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2005","2005","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2006","2006","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2007","2007","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2008","2008","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2009","2009","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2010","2010","1000 ha","12","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2011","2011","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2012","2012","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2013","2013","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2014","2014","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2015","2015","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2016","2016","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2017","2017","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2018","2018","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2019","2019","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2020","2020","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2021","2021","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2022","2022","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","044","Bahamas","5110","Area","6610","Agricultural land","2023","2023","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","1990","1990","1000 ha","19","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","1991","1991","1000 ha","19","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","1992","1992","1000 ha","19","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","1993","1993","1000 ha","19","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","1994","1994","1000 ha","19","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","1995","1995","1000 ha","19","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","1996","1996","1000 ha","19","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","1997","1997","1000 ha","19","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","1998","1998","1000 ha","19","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","1999","1999","1000 ha","18","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2000","2000","1000 ha","18","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2001","2001","1000 ha","18","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2002","2002","1000 ha","17","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2003","2003","1000 ha","17","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2004","2004","1000 ha","16","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2005","2005","1000 ha","16","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2006","2006","1000 ha","16","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2007","2007","1000 ha","16","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2008","2008","1000 ha","16","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2009","2009","1000 ha","16","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2010","2010","1000 ha","15","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2011","2011","1000 ha","14","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2012","2012","1000 ha","13","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2013","2013","1000 ha","12.5","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2014","2014","1000 ha","12","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2015","2015","1000 ha","11","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2016","2016","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2017","2017","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2018","2018","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2019","2019","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2020","2020","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2021","2021","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2022","2022","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","052","Barbados","5110","Area","6610","Agricultural land","2023","2023","1000 ha","10","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","1990","1990","1000 ha","126","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","1991","1991","1000 ha","130","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","1992","1992","1000 ha","136","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","1993","1993","1000 ha","143","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","1994","1994","1000 ha","143","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","1995","1995","1000 ha","146","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","1996","1996","1000 ha","147","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","1997","1997","1000 ha","148","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","1998","1998","1000 ha","148","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","1999","1999","1000 ha","150","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2000","2000","1000 ha","149","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2001","2001","1000 ha","149","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2002","2002","1000 ha","152","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2003","2003","1000 ha","152","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2004","2004","1000 ha","152","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2005","2005","1000 ha","152","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2006","2006","1000 ha","152","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2007","2007","1000 ha","152","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2008","2008","1000 ha","152","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2009","2009","1000 ha","155","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2010","2010","1000 ha","157","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2011","2011","1000 ha","157","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2012","2012","1000 ha","160","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2013","2013","1000 ha","160","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2014","2014","1000 ha","160","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2015","2015","1000 ha","170","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2016","2016","1000 ha","170","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2017","2017","1000 ha","172","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2018","2018","1000 ha","172","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2019","2019","1000 ha","174","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2020","2020","1000 ha","180","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2021","2021","1000 ha","182","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2022","2022","1000 ha","182","I","Value imputed by a receiving agency",""
"RL","Land Use","084","Belize","5110","Area","6610","Agricultural land","2023","2023","1000 ha","182","I","Value imputed by a receiving agency",""
"RL","Land Use","060","Bermuda","5110","Area","6610","Agricultural land","1990","1990","1000 ha","0.3","I","Value imputed by a receiving agency",""
"RL","Land Use","060","Bermuda","5110","Area","6610","Agricultural land","1991","1991","1000 ha","0.3","I","Value imputed by a receiving agency",""
"RL","Land Use","060","Bermuda","5110","Area","6610","Agricultural land","1992","1992","1000 ha","0.3","I","Value imputed by a receiving agency",""
"RL","Land Use","060","Bermuda","5110","Area","6610","Agricultural land","1993","1993","1000 ha","0.3","I","Value imputed by a receiving agency",""
"RL","Land Use","060","Bermuda","5110","Area","6610","Agricultural land","1994","1994","1000 ha","0.3","I","Value imputed by a receiving agency",""
"RL","Land Use","060","Bermuda","5110","Area","6610","Agricultural land","1995","1995","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","060","Bermuda","5110","Area","6610","Agricultural land","1996","1996","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","060","Bermuda","5110","Area","6610","Agricultural land","1997","1997","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","060","Bermuda","5110","Area","6610","Agricultural land","1998","1998","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","060","Bermuda","5110","Area","6610","Agricultural land","1999","1999","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","060","Bermuda","5110","Area","6610","Agricultural land","2000","2000","1000 ha","0.4","I","Value imputed by a receiving agency",""
