Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2021","2021","1000 ha","1136.33","A","Official figure",""
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2022","2022","1000 ha","1135.6","A","Official figure",""
"RL","Land Use","008","Albania","5110","Area","6610","Agricultural land","2023","2023","1000 ha","1044.6","A","Official figure",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1990","1990","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1991","1991","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1992","1992","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1993","1993","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1994","1994","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1995","1995","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1996","1996","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1997","1997","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1998","1998","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","1999","1999","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2000","2000","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2001","2001","1000 ha","22.75","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2002","2002","1000 ha","22.85","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2003","2003","1000 ha","22.86","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2004","2004","1000 ha","22.81","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2005","2005","1000 ha","21.8","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2006","2006","1000 ha","21.78","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2007","2007","1000 ha","20.77","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2008","2008","1000 ha","20.76","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2009","2009","1000 ha","20.77","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2010","2010","1000 ha","19.77","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2011","2011","1000 ha","19.77","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2012","2012","1000 ha","18.76","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2013","2013","1000 ha","18.81","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2014","2014","1000 ha","18.8","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2015","2015","1000 ha","18.81","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2016","2016","1000 ha","18.82","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2017","2017","1000 ha","18.82","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2018","2018","1000 ha","18.834","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2019","2019","1000 ha","18.8001","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2020","2020","1000 ha","18.7773","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2021","2021","1000 ha","18.7562","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2022","2022","1000 ha","18.7562","I","Value imputed by a receiving agency",""
"RL","Land Use","020","Andorra","5110","Area","6610","Agricultural land","2023","2023","1000 ha","18.7408","I","Value imputed by a receiving agency",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1990","1990","1000 ha","3023.9","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1991","1991","1000 ha","3036.9","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1992","1992","1000 ha","3013","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1993","1993","1000 ha","2999","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1994","1994","1000 ha","2994.1","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1995","1995","1000 ha","2981.1","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1996","1996","1000 ha","2973.3","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1997","1997","1000 ha","2964.6","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1998","1998","1000 ha","2959.9","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","1999","1999","1000 ha","2955.2","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2000","2000","1000 ha","2940.2","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2001","2001","1000 ha","2916.1","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2002","2002","1000 ha","2902.2","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2003","2003","1000 ha","2885.23","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2004","2004","1000 ha","2867.4","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2005","2005","1000 ha","2856.8","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2006","2006","1000 ha","2843.3","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2007","2007","1000 ha","2830.1","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2008","2008","1000 ha","2809.4","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2009","2009","1000 ha","2795","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2010","2010","1000 ha","2779.2","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2011","2011","1000 ha","2757.3","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2012","2012","1000 ha","2735.2","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2013","2013","1000 ha","2716.4","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2014","2014","1000 ha","2714.2","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2015","2015","1000 ha","2718.45","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2016","2016","1000 ha","2670.17","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2017","2017","1000 ha","2654.62","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2018","2018","1000 ha","2652.83","I","Value imputed by a receiving agency",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2019","2019","1000 ha","2651.21","I","Value imputed by a receiving agency",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2020","2020","1000 ha","2602.6653","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2021","2021","1000 ha","2602.4884","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2022","2022","1000 ha","2597.4477","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6610","Agricultural land","2023","2023","1000 ha","2597.263","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1992","1992","1000 ha","9391","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1993","1993","1000 ha","9354","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1994","1994","1000 ha","9346","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1995","1995","1000 ha","9339","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1996","1996","1000 ha","9333","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1997","1997","1000 ha","9306","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1998","1998","1000 ha","9307","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","1999","1999","1000 ha","9281","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2000","2000","1000 ha","9252","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2001","2001","1000 ha","9128","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2002","2002","1000 ha","9025","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2003","2003","1000 ha","8986","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2004","2004","1000 ha","8957","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2005","2005","1000 ha","8949","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2006","2006","1000 ha","8958","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2007","2007","1000 ha","8916","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2008","2008","1000 ha","8917","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2009","2009","1000 ha","8927","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2010","2010","1000 ha","8898","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2011","2011","1000 ha","8875","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2012","2012","1000 ha","8796","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2013","2013","1000 ha","8711.2","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2014","2014","1000 ha","8623.9","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2015","2015","1000 ha","8574.2","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2016","2016","1000 ha","8532.7","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2017","2017","1000 ha","8494","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2018","2018","1000 ha","8453","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2019","2019","1000 ha","8387","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2020","2020","1000 ha","8281","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2021","2021","1000 ha","8174","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2022","2022","1000 ha","8094","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6610","Agricultural land","2023","2023","1000 ha","8034","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2000","2000","1000 ha","1389.6","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2001","2001","1000 ha","1386.8","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2002","2002","1000 ha","1389.1","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2003","2003","1000 ha","1392.2","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2004","2004","1000 ha","1391.3","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2005","2005","1000 ha","1383","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2006","2006","1000 ha","1380","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2007","2007","1000 ha","1366.9","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2008","2008","1000 ha","1365.3","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2009","2009","1000 ha","1363.6","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2010","2010","1000 ha","1355.7","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2011","2011","1000 ha","1335.7","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2012","2012","1000 ha","1332","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2013","2013","1000 ha","1336.5","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2014","2014","1000 ha","1331.3","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2015","2015","1000 ha","1328","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2016","2016","1000 ha","1350.8","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2017","2017","1000 ha","1327","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2018","2018","1000 ha","1354","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2019","2019","1000 ha","1356","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2020","2020","1000 ha","1364.6093","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2021","2021","1000 ha","1365.67","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2022","2022","1000 ha","1359","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6610","Agricultural land","2023","2023","1000 ha","1353.3","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1990","1990","1000 ha","1443","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1991","1991","1000 ha","1423","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1992","1992","1000 ha","1471","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1993","1993","1000 ha","1483","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1994","1994","1000 ha","1492","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1995","1995","1000 ha","1495","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1996","1996","1000 ha","1501","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1997","1997","1000 ha","1510","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1998","1998","1000 ha","1518","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6610","Agricultural land","1999","1999","1000 ha","1521","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","1992","1992","1000 ha","2200","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","1993","1993","1000 ha","2190","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","1994","1994","1000 ha","2180","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","1995","1995","1000 ha","2175","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","1996","1996","1000 ha","2170","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","1997","1997","1000 ha","2165","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","1998","1998","1000 ha","2160","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","1999","1999","1000 ha","2105","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2000","2000","1000 ha","2130","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2001","2001","1000 ha","2126","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2002","2002","1000 ha","2123","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2003","2003","1000 ha","2169","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2004","2004","1000 ha","2169.4","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2005","2005","1000 ha","2157","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2006","2006","1000 ha","2159","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2007","2007","1000 ha","2149","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2008","2008","1000 ha","2130","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2009","2009","1000 ha","2128","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2010","2010","1000 ha","2144","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2011","2011","1000 ha","2151","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2012","2012","1000 ha","2156","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2013","2013","1000 ha","2161","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2014","2014","1000 ha","2157","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2015","2015","1000 ha","2176","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2016","2016","1000 ha","2209","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2017","2017","1000 ha","2228","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2018","2018","1000 ha","2211","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2019","2019","1000 ha","2216","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2020","2020","1000 ha","2242","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2021","2021","1000 ha","2263","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2022","2022","1000 ha","1117","B","Time series break",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6610","Agricultural land","2023","2023","1000 ha","1113","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","1990","1990","1000 ha","6159","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","1991","1991","1000 ha","6161","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","1992","1992","1000 ha","6154","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","1993","1993","1000 ha","6121","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","1994","1994","1000 ha","6159","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","1995","1995","1000 ha","6164","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","1996","1996","1000 ha","6164","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","1997","1997","1000 ha","6203","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","1998","1998","1000 ha","5645","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","1999","1999","1000 ha","5679","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2000","2000","1000 ha","5582","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2001","2001","1000 ha","5498","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2002","2002","1000 ha","5325","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2003","2003","1000 ha","5326","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2004","2004","1000 ha","5330","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2005","2005","1000 ha","5265","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2006","2006","1000 ha","5190","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2007","2007","1000 ha","5116","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2008","2008","1000 ha","5101","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2009","2009","1000 ha","5030","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2010","2010","1000 ha","5052","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2011","2011","1000 ha","5088","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2012","2012","1000 ha","5123","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2013","2013","1000 ha","4995","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2014","2014","1000 ha","4977","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2015","2015","1000 ha","5011.9","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2016","2016","1000 ha","5021","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2017","2017","1000 ha","5029.52","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2018","2018","1000 ha","5030","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2019","2019","1000 ha","5037","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2020","2020","1000 ha","5047","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6610","Agricultural land","2021","2021","1000 ha","5047","A","Official figure",""
