Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","1995","1995","1000 ha","1492","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","1996","1996","1000 ha","1486","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","1997","1997","1000 ha","1479","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","1998","1998","1000 ha","1476","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","1999","1999","1000 ha","1473","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2000","2000","1000 ha","1470","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2001","2001","1000 ha","1458","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2002","2002","1000 ha","1456","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2003","2003","1000 ha","1451.03","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2004","2004","1000 ha","1445.3","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2005","2005","1000 ha","1446.7","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2006","2006","1000 ha","1445.2","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2007","2007","1000 ha","1444","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2008","2008","1000 ha","1435.3","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2009","2009","1000 ha","1432.9","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2010","2010","1000 ha","1429.1","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2011","2011","1000 ha","1424.9","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2012","2012","1000 ha","1420.4","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2013","2013","1000 ha","1419.3","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2014","2014","1000 ha","1417.1","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2015","2015","1000 ha","1411.59","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2016","2016","1000 ha","1411.36","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2017","2017","1000 ha","1395.81","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2018","2018","1000 ha","1394.02","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2019","2019","1000 ha","1392.4","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2020","2020","1000 ha","1392.6854","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2021","2021","1000 ha","1390.449","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2022","2022","1000 ha","1387.4678","A","Official figure",""
"RL","Land Use","040","Austria","5110","Area","6620","Cropland","2023","2023","1000 ha","1387.2832","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","1992","1992","1000 ha","6261","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","1993","1993","1000 ha","6248","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","1994","1994","1000 ha","6372","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","1995","1995","1000 ha","6379","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","1996","1996","1000 ha","6376","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","1997","1997","1000 ha","6319","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","1998","1998","1000 ha","6311","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","1999","1999","1000 ha","6306","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2000","2000","1000 ha","6257","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2001","2001","1000 ha","5884","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2002","2002","1000 ha","5738","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2003","2003","1000 ha","5689","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2004","2004","1000 ha","5667","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2005","2005","1000 ha","5660","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2006","2006","1000 ha","5661","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2007","2007","1000 ha","5640","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2008","2008","1000 ha","5637","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2009","2009","1000 ha","5664","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2010","2010","1000 ha","5657","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2011","2011","1000 ha","5651","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2012","2012","1000 ha","5642","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2013","2013","1000 ha","5678.6","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2014","2014","1000 ha","5779.9","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2015","2015","1000 ha","5790.6","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2016","2016","1000 ha","5795.1","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2017","2017","1000 ha","5841","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2018","2018","1000 ha","5823","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2019","2019","1000 ha","5820","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2020","2020","1000 ha","5760","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2021","2021","1000 ha","5719","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2022","2022","1000 ha","5696","A","Official figure",""
"RL","Land Use","112","Belarus","5110","Area","6620","Cropland","2023","2023","1000 ha","5653.3","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2000","2000","1000 ha","882.6","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2001","2001","1000 ha","865.8","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2002","2002","1000 ha","853.1","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2003","2003","1000 ha","856.2","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2004","2004","1000 ha","861.3","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2005","2005","1000 ha","864","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2006","2006","1000 ha","863","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2007","2007","1000 ha","859.9","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2008","2008","1000 ha","865.3","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2009","2009","1000 ha","861.6","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2010","2010","1000 ha","855.7","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2011","2011","1000 ha","846.7","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2012","2012","1000 ha","825","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2013","2013","1000 ha","838.3","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2014","2014","1000 ha","839.3","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2015","2015","1000 ha","852","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2016","2016","1000 ha","872.4","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2017","2017","1000 ha","859","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2018","2018","1000 ha","874","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2019","2019","1000 ha","880.9587","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2020","2020","1000 ha","888.4901","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2021","2021","1000 ha","889.39","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2022","2022","1000 ha","887.56","A","Official figure",""
"RL","Land Use","056","Belgium","5110","Area","6620","Cropland","2023","2023","1000 ha","886.3594","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6620","Cropland","1990","1990","1000 ha","781","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6620","Cropland","1991","1991","1000 ha","776","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6620","Cropland","1992","1992","1000 ha","849","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6620","Cropland","1993","1993","1000 ha","859","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6620","Cropland","1994","1994","1000 ha","958","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6620","Cropland","1995","1995","1000 ha","892","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6620","Cropland","1996","1996","1000 ha","880","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6620","Cropland","1997","1997","1000 ha","889","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6620","Cropland","1998","1998","1000 ha","893","A","Official figure",""
"RL","Land Use","058","Belgium-Luxembourg","5110","Area","6620","Cropland","1999","1999","1000 ha","893","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","1992","1992","1000 ha","1000","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","1993","1993","1000 ha","990","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","1994","1994","1000 ha","980","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","1995","1995","1000 ha","975","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","1996","1996","1000 ha","1020","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","1997","1997","1000 ha","1015","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","1998","1998","1000 ha","1060","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","1999","1999","1000 ha","1055","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2000","2000","1000 ha","1100","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2001","2001","1000 ha","1107","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2002","2002","1000 ha","1093","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2003","2003","1000 ha","1112","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2004","2004","1000 ha","1125.4","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2005","2005","1000 ha","1120","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2006","2006","1000 ha","1123","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2007","2007","1000 ha","1117","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2008","2008","1000 ha","1098","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2009","2009","1000 ha","1099","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2010","2010","1000 ha","1109","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2011","2011","1000 ha","1107","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2012","2012","1000 ha","1108","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2013","2013","1000 ha","1115","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2014","2014","1000 ha","1112","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2015","2015","1000 ha","1127","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2016","2016","1000 ha","1130","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2017","2017","1000 ha","1167","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2018","2018","1000 ha","1129","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2019","2019","1000 ha","1121","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2020","2020","1000 ha","1122","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2021","2021","1000 ha","1116","A","Official figure",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2022","2022","1000 ha","451","B","Time series break",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6620","Cropland","2023","2023","1000 ha","444","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","1990","1990","1000 ha","4156","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","1991","1991","1000 ha","4162","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","1992","1992","1000 ha","4330","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","1993","1993","1000 ha","4310","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","1994","1994","1000 ha","4217","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","1995","1995","1000 ha","4202","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","1996","1996","1000 ha","4402","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","1997","1997","1000 ha","4497","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","1998","1998","1000 ha","3816","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","1999","1999","1000 ha","3859","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2000","2000","1000 ha","3778","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2001","2001","1000 ha","3712","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2002","2002","1000 ha","3583","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2003","2003","1000 ha","3537","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2004","2004","1000 ha","3524","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2005","2005","1000 ha","3361","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2006","2006","1000 ha","3314","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2007","2007","1000 ha","3274","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2008","2008","1000 ha","3272","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2009","2009","1000 ha","3311","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2010","2010","1000 ha","3350","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2011","2011","1000 ha","3410","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2012","2012","1000 ha","3476","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2013","2013","1000 ha","3614","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2014","2014","1000 ha","3613","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2015","2015","1000 ha","3643.2","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2016","2016","1000 ha","3637","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2017","2017","1000 ha","3637.17","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2018","2018","1000 ha","3631","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2019","2019","1000 ha","3629","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2020","2020","1000 ha","3644","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2021","2021","1000 ha","3650","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2022","2022","1000 ha","3608","A","Official figure",""
"RL","Land Use","100","Bulgaria","5110","Area","6620","Cropland","2023","2023","1000 ha","3622.58","A","Official figure",""
"RL","Land Use","830","Channel Islands","5110","Area","6620","Cropland","1990","1990","1000 ha","3.7","I","Value imputed by a receiving agency",""
"RL","Land Use","830","Channel Islands","5110","Area","6620","Cropland","1991","1991","1000 ha","3.7","I","Value imputed by a receiving agency",""
"RL","Land Use","830","Channel Islands","5110","Area","6620","Cropland","1992","1992","1000 ha","3.7","I","Value imputed by a receiving agency",""
"RL","Land Use","830","Channel Islands","5110","Area","6620","Cropland","1993","1993","1000 ha","3.6","I","Value imputed by a receiving agency",""
"RL","Land Use","830","Channel Islands","5110","Area","6620","Cropland","1994","1994","1000 ha","3.6","I","Value imputed by a receiving agency",""
"RL","Land Use","830","Channel Islands","5110","Area","6620","Cropland","1995","1995","1000 ha","3.6","I","Value imputed by a receiving agency",""
"RL","Land Use","830","Channel Islands","5110","Area","6620","Cropland","1996","1996","1000 ha","3.6","I","Value imputed by a receiving agency",""
"RL","Land Use","830","Channel Islands","5110","Area","6620","Cropland","1997","1997","1000 ha","3.5","I","Value imputed by a receiving agency",""
"RL","Land Use","830","Channel Islands","5110","Area","6620","Cropland","1998","1998","1000 ha","3.7","I","Value imputed by a receiving agency",""
"RL","Land Use","830","Channel Islands","5110","Area","6620","Cropland","1999","1999","1000 ha","3.9","I","Value imputed by a receiving agency",""
